,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,after_nll_branch_1,after_nll_branch_2,after_nll_branch_3,after_nll_branch_4,after_nll_branch_5,before_nll_branch_1,before_nll_branch_2,before_nll_branch_3,before_nll_branch_4,before_nll_branch_5,p_tar,temperature_branch_1,temperature_branch_2,temperature_branch_3,temperature_branch_4,temperature_branch_5
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,,,,,,,,,,,,,2.765777111053467,1.0668258666992188,0.5119668841362001,0.5015376210212708,1.7967031002044678,3.14176082611084,1.0495669841766355,0.5013568401336671,0.52562415599823,2.0525984764099117,0.75,1.3932874202728271,1.0,1.0,1.1388803720474243,1.5524580478668213
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,2.672669649124145,5.552958965301514,0.43765154480934143,0.4267534613609314,1.709936022758484,3.031428098678589,1.002192139625549,0.42541995644569397,0.4512036442756653,1.9463660717010496,0.8,1.3758536577224731,1.0,1.0,1.162806749343872,1.5291552543640137
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,2.2711431980133057,0.8241629004478455,0.40745365619659424,0.4025781154632568,1.6308389902114868,2.550994396209717,0.8511069416999817,0.3414105772972107,0.3786024749279022,1.8619346618652344,0.85,1.3047741651535034,1.0948017835617063,1.0,1.0,1.5299718379974363
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,0.9895321130752563,0.8063980340957642,0.5088852643966675,0.2536322772502899,1.56523334980011,0.9518747925758362,0.8752454519271851,0.2550146281719208,0.2645799517631531,1.80577290058136,0.9,1.0,1.1998754739761353,1.0,1.093284010887146,1.5471196174621582
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,2.704033374786377,1.3277196884155271,0.6483019590377808,0.5822059512138367,1.8869409561157229,3.040005922317505,1.357611894607544,0.5872095823287964,0.6097313761711121,2.1536009311676025,0.7,1.363395094871521,1.073930740356445,1.0,1.158747911453247,1.5603822469711304
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,2.765777111053467,1.0668258666992188,0.5119668841362001,0.5015376210212708,1.7967031002044678,3.14176082611084,1.0495669841766355,0.5013568401336671,0.52562415599823,2.052598476409912,0.75,1.3932874202728271,1.0,1.0,1.1388803720474243,1.5524580478668213
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,2.672669649124145,5.552958965301514,0.43765154480934143,0.4267534613609314,1.709936022758484,3.031428098678589,1.002192139625549,0.425419956445694,0.4512036442756653,1.9463660717010496,0.8,1.3758536577224731,1.0,1.0,1.162806749343872,1.5291552543640137
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,2.2711431980133057,0.8241629004478455,0.40745365619659424,0.4025781154632568,1.6308389902114868,2.550994396209717,0.8511069416999817,0.3414105772972107,0.3786024749279022,1.8619346618652344,0.85,1.3047741651535034,1.0948017835617063,1.0,1.0,1.5299718379974363
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,0.9895321130752563,0.8063980340957642,0.5088852643966675,0.2536322772502899,1.56523334980011,0.9518747925758362,0.8752454519271851,0.2550146281719208,0.2645799517631531,1.80577290058136,0.9,1.0,1.1998754739761353,1.0,1.093284010887146,1.5471196174621582
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,2.704033374786377,1.3277196884155271,0.6483019590377808,0.5822059512138367,1.8869409561157229,3.040005922317505,1.357611894607544,0.5872095823287964,0.6097313761711121,2.1536009311676025,0.7,1.363395094871521,1.073930740356445,1.0,1.158747911453247,1.5603822469711304
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,2.765777111053467,1.0668258666992188,0.5119668841362001,0.5015376210212708,1.7967031002044678,3.14176082611084,1.0495669841766355,0.5013568401336671,0.52562415599823,2.0525984764099117,0.75,1.3932874202728271,1.0,1.0,1.1388803720474243,1.5524580478668213
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.672669649124145,5.552958965301514,0.43765154480934143,0.4267534613609314,1.709936022758484,3.031428098678589,1.002192139625549,0.42541995644569397,0.4512036442756653,1.9463660717010496,0.8,1.3758536577224731,1.0,1.0,1.162806749343872,1.5291552543640137
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2711431980133057,0.8241629004478455,0.40745365619659424,0.4025781154632568,1.6308389902114868,2.550994396209717,0.8511069416999817,0.3414105772972107,0.3786024749279022,1.8619346618652344,0.85,1.3047741651535034,1.0948017835617063,1.0,1.0,1.5299718379974363
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9895321130752563,0.8063980340957642,0.5088852643966675,0.2536322772502899,1.56523334980011,0.9518747925758362,0.8752454519271851,0.2550146281719208,0.2645799517631531,1.80577290058136,0.9,1.0,1.1998754739761353,1.0,1.093284010887146,1.5471196174621582
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.704033374786377,1.3277196884155271,0.6483019590377808,0.5822059512138367,1.8869409561157229,3.040005922317505,1.357611894607544,0.5872095823287964,0.6097313761711121,2.1536009311676025,0.7,1.363395094871521,1.073930740356445,1.0,1.158747911453247,1.5603822469711304
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.765777111053467,1.0668258666992188,0.5119668841362001,0.5015376210212708,1.7967031002044678,3.14176082611084,1.0495669841766355,0.5013568401336671,0.52562415599823,2.052598476409912,0.75,1.3932874202728271,1.0,1.0,1.1388803720474243,1.5524580478668213
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.672669649124145,5.552958965301514,0.43765154480934143,0.4267534613609314,1.709936022758484,3.031428098678589,1.002192139625549,0.425419956445694,0.4512036442756653,1.9463660717010496,0.8,1.3758536577224731,1.0,1.0,1.162806749343872,1.5291552543640137
31,31.0,31.0,31.0,31.0,31.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2711431980133057,0.8241629004478455,0.40745365619659424,0.4025781154632568,1.6308389902114868,2.550994396209717,0.8511069416999817,0.3414105772972107,0.3786024749279022,1.8619346618652344,0.85,1.3047741651535034,1.0948017835617063,1.0,1.0,1.5299718379974363
32,32.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9895321130752563,0.8063980340957642,0.5088852643966675,0.2536322772502899,1.56523334980011,0.9518747925758362,0.8752454519271851,0.2550146281719208,0.2645799517631531,1.80577290058136,0.9,1.0,1.1998754739761353,1.0,1.093284010887146,1.5471196174621582
33,33.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.704033374786377,1.3277196884155271,0.6483019590377808,0.5822059512138367,1.8869409561157229,3.040005922317505,1.357611894607544,0.5872095823287964,0.6097313761711121,2.1536009311676025,0.7,1.363395094871521,1.073930740356445,1.0,1.158747911453247,1.5603822469711304
34,34.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.765777111053467,1.0668258666992188,0.5119668841362001,0.5015376210212708,1.7967031002044678,3.14176082611084,1.0495669841766355,0.5013568401336671,0.52562415599823,2.0525984764099117,0.75,1.3932874202728271,1.0,1.0,1.1388803720474243,1.5524580478668213
35,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.672669649124145,5.552958965301514,0.43765154480934143,0.4267534613609314,1.709936022758484,3.031428098678589,1.002192139625549,0.42541995644569397,0.4512036442756653,1.9463660717010496,0.8,1.3758536577224731,1.0,1.0,1.162806749343872,1.5291552543640137
36,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2711431980133057,0.8241629004478455,0.40745365619659424,0.4025781154632568,1.6308389902114868,2.550994396209717,0.8511069416999817,0.3414105772972107,0.3786024749279022,1.8619346618652344,0.85,1.3047741651535034,1.0948017835617063,1.0,1.0,1.5299718379974363
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9895321130752563,0.8063980340957642,0.5088852643966675,0.2536322772502899,1.5652333498001099,0.9518747925758362,0.8752454519271851,0.2550146281719208,0.2645799517631531,1.8057729005813599,0.9,1.0,1.1998754739761353,1.0,1.093284010887146,1.5471196174621582
